1.389207183046107241e-01,-1.807800808635954271e-01,-6.911904277213942738e-02,8.872584657638349359e-02,-1.573563310619999212e-01,-5.951967699547513480e-01,2.337163070391955894e-02,-2.852839041608552437e-02,5.825013309232669467e-01,-2.388578098953994186e-02,4.012616028225621800e-01,-1.365218047571504500e-01,1.667023924763365306e-01,2.124052844063585299e-01,2.695911872143936239e-01
1.187032618952400809e-01,1.248856504365312980e-01,-6.415838554965548612e-02,-3.275512559388329970e-01,2.859604369625332043e-01,1.210850735356934355e-01,3.901136639527194583e-01,4.481308118720476186e-01,6.126869217383443256e-02,9.885833930394600025e-03,5.530676492740854017e-02,7.679709468463535860e-02,-1.391727106486692345e-01,-1.876716319792812449e-01,-1.666347515016113612e-01
9.812177422887963241e-02,5.072527189195883551e-02,-5.769500725332585289e-02,5.026406542622204043e-02,-1.056496673213903198e-01,-1.852599272894674409e-01,-3.246137476794528354e-01,9.576942807585120399e-02,5.869519593283035325e-02,4.096107164551792135e-01,2.120753899495265993e-01,1.537341700790298138e-01,2.324846741161686603e-01,-1.260291102518497075e-01,1.168299677663295205e-01
-1.229008328346412604e-01,-2.964840364302201436e-01,-1.628917713531156664e-01,2.412623421193481332e-01,-2.705666994811391224e-02,6.220641192208070484e-03,-2.314493336426568237e-01,-1.589013208944518030e-01,-2.480101707030151759e-01,-1.241046230819449619e-01,1.635063580665873095e-01,-1.369357629516799457e-01,1.342275733331231291e-01,1.746097072969728103e-02,-6.652581571556999418e-02
6.976445387976600021e-02,4.521422123990438691e-02,1.010361140695627963e-01,1.495485416751224650e-01,1.784434698765836602e-01,1.739268232184545127e-01,-2.049210556871420286e-01,3.248045679651267448e-01,-4.839849980481097935e-02,-9.735288828474231160e-02,1.105038591379450957e-01,2.304840729917984610e-01,2.967430376810103465e-01,-3.146274436936368213e-01,-9.650253525418885092e-02
-2.751690865900641159e-01,-3.600563036664405359e-01,-1.172972602203820602e-01,-1.969269737361133976e-01,-3.753094918738600350e-01,-3.874273688043671227e-01,7.657161522490060768e-02,-1.542711629770587324e-02,-6.425562054387772004e-02,1.208900280420027035e-01,2.355310218820652335e-01,1.517730235079745027e-01,-6.428582264540720626e-02,-3.974054178704344853e-01,-1.445382278303105061e-01
-4.571535083460507853e-01,-4.142681813727576157e-01,-1.977779192485330795e-01,-5.909885569386362503e-02,-4.360801332504539718e-01,-7.537502556738737147e-02,-2.210744843801561443e-01,-6.400509967127089583e-02,-7.989459372336739362e-02,-5.256640439183501295e-02,2.317785077333297389e-02,3.876805051873467578e-01,2.540634832836640919e-02,-1.857599658103807339e-01,4.040674222717634545e-01
1.385618991939896461e-01,-2.054908824646657917e-01,-5.696502869866962859e-01,-4.572209871840166029e-02,1.941891489479630473e-01,-3.531028083268524798e-01,-3.280058504681030440e-01,-5.363759767928464317e-01,4.323491851055685786e-01,2.162192671806049682e-01,1.951488709428201851e-01,-1.075363426749824033e-02,2.300364397092911559e-02,-1.157021402661228132e-01,1.934077315319973067e-01
1.818652218810320187e-01,3.707102395555612606e-01,1.393700109018405631e-01,-3.319095388731577168e-02,-1.796641494234766379e-01,-1.155925334325866582e-01,8.534305130574158793e-02,2.949796114446714621e-02,-1.252024029878822386e-01,-1.970787939826178781e-01,-3.826581541996703084e-01,-2.110384193516930684e-01,-1.182031958680908046e-01,-3.300072083433574499e-01,-1.207293418748340286e-01
1.509176262073358976e-01,-4.484452893812301832e-02,1.396579326596797226e-02,1.613371951384340031e-01,-6.213514857385155771e-02,-1.839401425354443842e-01,-3.856234353851548113e-02,-7.647022415880988522e-02,1.469703967953585322e-01,1.257116240530229412e-01,-1.015819192385799263e-01,-4.819176922375673078e-02,-6.051660106600038891e-02,2.238708994272370911e-01,-6.496995162646815314e-02
